filename,semantic_label,numeric_label,partition,task
001651.png,great_dane,3.0,train,source
000433.png,dalmatian,4.0,train,source
005426.png,yorkshire_terrier,7.0,test,source
000536.png,samoyed,0.0,train,source
010043.png,saint_bernard,2.0,,source
000071.png,siberian_husky,6.0,train,source
008167.png,siberian_husky,6.0,,source
003282.png,yorkshire_terrier,7.0,val,source
000428.png,siberian_husky,6.0,train,source
009657.png,great_dane,3.0,,source
010063.png,dalmatian,4.0,,source
006895.png,siberian_husky,6.0,,source
002428.png,yorkshire_terrier,7.0,train,source
008497.png,saint_bernard,2.0,,source
001384.png,miniature_poodle,1.0,train,source
006842.png,chihuahua,5.0,,source
000469.png,yorkshire_terrier,7.0,train,source
007074.png,saint_bernard,2.0,,source
003442.png,samoyed,0.0,val,source
000887.png,yorkshire_terrier,7.0,train,source
008035.png,chihuahua,5.0,,source
000514.png,chihuahua,5.0,train,source
003784.png,chihuahua,5.0,val,source
005749.png,samoyed,0.0,,source
004061.png,miniature_poodle,1.0,test,source
006754.png,great_dane,3.0,,source
002402.png,siberian_husky,6.0,val,source
002246.png,great_dane,3.0,train,source
004749.png,siberian_husky,6.0,test,source
000899.png,great_dane,3.0,train,source
010177.png,great_dane,3.0,,source
005321.png,chihuahua,5.0,test,source
007445.png,great_dane,3.0,,source
009857.png,siberian_husky,6.0,,source
004292.png,yorkshire_terrier,7.0,test,source
004302.png,samoyed,0.0,test,source
004937.png,great_dane,3.0,test,source
000669.png,great_dane,3.0,train,source
002201.png,saint_bernard,2.0,train,source
010203.png,samoyed,0.0,,source
001463.png,great_dane,3.0,train,source
009123.png,siberian_husky,6.0,,source
006664.png,miniature_poodle,1.0,,source
009526.png,saint_bernard,2.0,,source
005711.png,miniature_poodle,1.0,,source
000968.png,saint_bernard,2.0,train,source
000312.png,samoyed,0.0,train,source
001779.png,saint_bernard,2.0,train,source
001178.png,dalmatian,4.0,train,source
005577.png,saint_bernard,2.0,,source
008595.png,dalmatian,4.0,,source
006209.png,dalmatian,4.0,,source
005930.png,siberian_husky,6.0,,source
000290.png,siberian_husky,6.0,train,source
006662.png,saint_bernard,2.0,,source
009383.png,saint_bernard,2.0,,source
003971.png,siberian_husky,6.0,test,source
009289.png,miniature_poodle,1.0,,source
001767.png,samoyed,0.0,train,source
002379.png,saint_bernard,2.0,train,source
002601.png,yorkshire_terrier,7.0,train,source
005306.png,miniature_poodle,1.0,test,source
006276.png,saint_bernard,2.0,,source
006776.png,dalmatian,4.0,,source
007568.png,miniature_poodle,1.0,,source
009317.png,chihuahua,5.0,,source
003585.png,dalmatian,4.0,val,source
000760.png,samoyed,0.0,train,source
009787.png,saint_bernard,2.0,,source
002848.png,yorkshire_terrier,7.0,val,source
007131.png,chihuahua,5.0,,source
001656.png,saint_bernard,2.0,train,source
002370.png,dalmatian,4.0,train,source
007601.png,chihuahua,5.0,,source
006337.png,great_dane,3.0,,source
007236.png,chihuahua,5.0,,source
001168.png,great_dane,3.0,train,source
007002.png,samoyed,0.0,,source
005214.png,great_dane,3.0,test,source
005330.png,yorkshire_terrier,7.0,test,source
003024.png,miniature_poodle,1.0,val,source
007490.png,samoyed,0.0,,source
003006.png,chihuahua,5.0,val,source
008939.png,miniature_poodle,1.0,,source
006993.png,saint_bernard,2.0,,source
006472.png,siberian_husky,6.0,,source
004468.png,miniature_poodle,1.0,test,source
004626.png,dalmatian,4.0,test,source
001804.png,chihuahua,5.0,train,source
004589.png,samoyed,0.0,test,source
003014.png,chihuahua,5.0,val,source
000267.png,dalmatian,4.0,train,source
006832.png,saint_bernard,2.0,,source
006855.png,dalmatian,4.0,,source
001930.png,miniature_poodle,1.0,train,source
000857.png,dalmatian,4.0,train,source
000991.png,dalmatian,4.0,train,source
009922.png,miniature_poodle,1.0,,source
008830.png,chihuahua,5.0,,source
008021.png,siberian_husky,6.0,,source
002594.png,dalmatian,4.0,val,source
003843.png,chihuahua,5.0,val,source
001297.png,chihuahua,5.0,train,source
005211.png,dalmatian,4.0,test,source
000079.png,chihuahua,5.0,train,source
003445.png,chihuahua,5.0,val,source
007208.png,samoyed,0.0,,source
002930.png,siberian_husky,6.0,val,source
005609.png,samoyed,0.0,test,source
009714.png,great_dane,3.0,,source
002501.png,saint_bernard,2.0,val,source
008039.png,samoyed,0.0,,source
001148.png,chihuahua,5.0,train,source
000134.png,samoyed,0.0,train,source
002983.png,saint_bernard,2.0,val,source
005779.png,siberian_husky,6.0,,source
005975.png,chihuahua,5.0,,source
003977.png,great_dane,3.0,test,source
009356.png,miniature_poodle,1.0,,source
006242.png,yorkshire_terrier,7.0,,source
000722.png,siberian_husky,6.0,train,source
005312.png,chihuahua,5.0,test,source
003279.png,samoyed,0.0,val,source
001395.png,siberian_husky,6.0,train,source
009799.png,yorkshire_terrier,7.0,,source
004700.png,samoyed,0.0,test,source
004126.png,great_dane,3.0,test,source
004826.png,samoyed,0.0,test,source
000331.png,samoyed,0.0,train,source
001442.png,chihuahua,5.0,train,source
007786.png,miniature_poodle,1.0,,source
003985.png,samoyed,0.0,val,source
007668.png,saint_bernard,2.0,,source
004138.png,dalmatian,4.0,test,source
002985.png,siberian_husky,6.0,val,source
002187.png,yorkshire_terrier,7.0,train,source
005106.png,great_dane,3.0,test,source
002061.png,yorkshire_terrier,7.0,train,source
007336.png,miniature_poodle,1.0,,source
007647.png,yorkshire_terrier,7.0,,source
008285.png,miniature_poodle,1.0,,source
008025.png,saint_bernard,2.0,,source
006338.png,chihuahua,5.0,,source
003016.png,miniature_poodle,1.0,val,source
008172.png,yorkshire_terrier,7.0,,source
003158.png,samoyed,0.0,val,source
000389.png,dalmatian,4.0,train,source
007160.png,chihuahua,5.0,,source
001516.png,siberian_husky,6.0,train,source
004528.png,chihuahua,5.0,test,source
005235.png,dalmatian,4.0,test,source
003240.png,yorkshire_terrier,7.0,val,source
009021.png,samoyed,0.0,,source
004593.png,yorkshire_terrier,7.0,test,source
008237.png,saint_bernard,2.0,,source
001193.png,siberian_husky,6.0,train,source
003525.png,yorkshire_terrier,7.0,val,source
009268.png,chihuahua,5.0,,source
002086.png,great_dane,3.0,train,source
001886.png,siberian_husky,6.0,train,source
006789.png,saint_bernard,2.0,,source
004464.png,saint_bernard,2.0,test,source
000522.png,dalmatian,4.0,train,source
007579.png,great_dane,3.0,,source
005856.png,miniature_poodle,1.0,,source
003547.png,chihuahua,5.0,val,source
003206.png,yorkshire_terrier,7.0,val,source
000571.png,great_dane,3.0,train,source
009025.png,yorkshire_terrier,7.0,,source
010166.png,miniature_poodle,1.0,,source
002919.png,miniature_poodle,1.0,val,source
002398.png,yorkshire_terrier,7.0,train,source
006908.png,miniature_poodle,1.0,,source
003865.png,yorkshire_terrier,7.0,val,source
006872.png,dalmatian,4.0,,source
009763.png,dalmatian,4.0,,source
004003.png,saint_bernard,2.0,test,source
004756.png,miniature_poodle,1.0,test,source
001466.png,saint_bernard,2.0,train,source
005349.png,saint_bernard,2.0,test,source
006117.png,miniature_poodle,1.0,,source
001464.png,dalmatian,4.0,train,source
000881.png,miniature_poodle,1.0,train,source
008617.png,saint_bernard,2.0,,source
007120.png,yorkshire_terrier,7.0,,source
007609.png,siberian_husky,6.0,,source
005533.png,saint_bernard,2.0,,source
005486.png,saint_bernard,2.0,,source
009727.png,saint_bernard,2.0,,source
009917.png,dalmatian,4.0,,source
007439.png,samoyed,0.0,,source
009662.png,dalmatian,4.0,,source
009392.png,saint_bernard,2.0,,source
008406.png,great_dane,3.0,,source
005961.png,great_dane,3.0,,source
002039.png,great_dane,3.0,train,source
006479.png,dalmatian,4.0,,source
002088.png,samoyed,0.0,train,source
009712.png,samoyed,0.0,,source
003196.png,saint_bernard,2.0,val,source
004538.png,yorkshire_terrier,7.0,test,source
003968.png,great_dane,3.0,test,source
006081.png,miniature_poodle,1.0,,source
009755.png,great_dane,3.0,,source
007804.png,chihuahua,5.0,,source
008857.png,miniature_poodle,1.0,,source
001237.png,saint_bernard,2.0,train,source
002688.png,chihuahua,5.0,val,source
009679.png,saint_bernard,2.0,,source
009033.png,siberian_husky,6.0,,source
009778.png,saint_bernard,2.0,,source
009512.png,saint_bernard,2.0,,source
003341.png,dalmatian,4.0,val,source
003015.png,great_dane,3.0,val,source
007494.png,great_dane,3.0,,source
006570.png,samoyed,0.0,,source
002951.png,miniature_poodle,1.0,val,source
002109.png,chihuahua,5.0,train,source
005300.png,dalmatian,4.0,test,source
009305.png,saint_bernard,2.0,,source
002781.png,samoyed,0.0,val,source
008484.png,saint_bernard,2.0,,source
009467.png,great_dane,3.0,,source
004020.png,siberian_husky,6.0,test,source
003430.png,miniature_poodle,1.0,val,source
006270.png,yorkshire_terrier,7.0,,source
007963.png,siberian_husky,6.0,,source
009906.png,samoyed,0.0,,source
009907.png,siberian_husky,6.0,,source
008727.png,dalmatian,4.0,,source
001418.png,dalmatian,4.0,train,source
007769.png,great_dane,3.0,,source
007697.png,miniature_poodle,1.0,,source
009831.png,great_dane,3.0,,source
006841.png,siberian_husky,6.0,,source
003570.png,chihuahua,5.0,val,source
008520.png,great_dane,3.0,,source
007043.png,saint_bernard,2.0,,source
008538.png,siberian_husky,6.0,,source
006531.png,chihuahua,5.0,,source
004795.png,yorkshire_terrier,7.0,test,source
008468.png,miniature_poodle,1.0,,source
004261.png,samoyed,0.0,test,source
007501.png,great_dane,3.0,,source
003793.png,samoyed,0.0,val,source
001539.png,saint_bernard,2.0,train,source
004633.png,chihuahua,5.0,test,source
006204.png,yorkshire_terrier,7.0,,source
007687.png,great_dane,3.0,,source
003744.png,dalmatian,4.0,val,source
002984.png,chihuahua,5.0,val,source
000200.png,samoyed,0.0,train,source
002543.png,yorkshire_terrier,7.0,train,source
006412.png,great_dane,3.0,,source
005804.png,dalmatian,4.0,,source
008365.png,miniature_poodle,1.0,,source
002830.png,great_dane,3.0,val,source
009415.png,siberian_husky,6.0,,source
007970.png,samoyed,0.0,,source
003259.png,miniature_poodle,1.0,val,source
000711.png,chihuahua,5.0,train,source
005068.png,chihuahua,5.0,test,source
005927.png,samoyed,0.0,,source
010106.png,miniature_poodle,1.0,,source
008960.png,samoyed,0.0,,source
002213.png,yorkshire_terrier,7.0,train,source
009147.png,great_dane,3.0,,source
001771.png,yorkshire_terrier,7.0,train,source
006203.png,siberian_husky,6.0,,source
003109.png,chihuahua,5.0,val,source
001835.png,yorkshire_terrier,7.0,train,source
010021.png,chihuahua,5.0,,source
006775.png,great_dane,3.0,,source
004608.png,great_dane,3.0,test,source
008818.png,siberian_husky,6.0,,source
002006.png,great_dane,3.0,train,source
007569.png,miniature_poodle,1.0,,source
009890.png,dalmatian,4.0,,source
003444.png,samoyed,0.0,val,source
004644.png,dalmatian,4.0,test,source
007739.png,chihuahua,5.0,,source
008716.png,miniature_poodle,1.0,,source
001702.png,great_dane,3.0,train,source
004757.png,samoyed,0.0,test,source
004822.png,miniature_poodle,1.0,test,source
005620.png,dalmatian,4.0,test,source
008107.png,siberian_husky,6.0,,source
005213.png,yorkshire_terrier,7.0,test,source
009347.png,samoyed,0.0,,source
002753.png,dalmatian,4.0,val,source
009365.png,samoyed,0.0,,source
005668.png,great_dane,3.0,,source
001474.png,samoyed,0.0,train,source
002315.png,miniature_poodle,1.0,train,source
006797.png,samoyed,0.0,,source
009631.png,great_dane,3.0,,source
007741.png,samoyed,0.0,,source
010086.png,siberian_husky,6.0,,source
000674.png,siberian_husky,6.0,train,source
004178.png,yorkshire_terrier,7.0,test,source
002161.png,samoyed,0.0,train,source
003369.png,saint_bernard,2.0,val,source
007154.png,saint_bernard,2.0,,source
002527.png,dalmatian,4.0,val,source
000966.png,miniature_poodle,1.0,train,source
003846.png,miniature_poodle,1.0,val,source
005484.png,dalmatian,4.0,test,source
003437.png,siberian_husky,6.0,val,source
004312.png,chihuahua,5.0,test,source
001063.png,saint_bernard,2.0,train,source
000344.png,siberian_husky,6.0,train,source
002853.png,yorkshire_terrier,7.0,val,source
008496.png,siberian_husky,6.0,,source
008230.png,yorkshire_terrier,7.0,,source
002653.png,siberian_husky,6.0,val,source
003825.png,yorkshire_terrier,7.0,val,source
000916.png,samoyed,0.0,train,source
006048.png,siberian_husky,6.0,,source
004215.png,yorkshire_terrier,7.0,test,source
003315.png,chihuahua,5.0,val,source
003309.png,siberian_husky,6.0,val,source
010066.png,yorkshire_terrier,7.0,,source
006052.png,siberian_husky,6.0,,source
001080.png,dalmatian,4.0,train,source
009076.png,yorkshire_terrier,7.0,,source
002408.png,saint_bernard,2.0,train,source
010128.png,saint_bernard,2.0,,source
008858.png,miniature_poodle,1.0,,source
004492.png,great_dane,3.0,test,source
006658.png,yorkshire_terrier,7.0,,source
001708.png,saint_bernard,2.0,train,source
010032.png,chihuahua,5.0,,source
009892.png,dalmatian,4.0,,source
009143.png,siberian_husky,6.0,,source
000225.png,siberian_husky,6.0,train,source
003119.png,miniature_poodle,1.0,val,source
004620.png,saint_bernard,2.0,test,source
006701.png,yorkshire_terrier,7.0,,source
005473.png,great_dane,3.0,,source
009544.png,chihuahua,5.0,,source
005647.png,samoyed,0.0,test,source
001086.png,chihuahua,5.0,train,source
002898.png,yorkshire_terrier,7.0,val,source
001166.png,great_dane,3.0,train,source
000880.png,saint_bernard,2.0,train,source
005614.png,yorkshire_terrier,7.0,test,source
002239.png,samoyed,0.0,train,source
002301.png,dalmatian,4.0,train,source
008258.png,saint_bernard,2.0,,source
008993.png,miniature_poodle,1.0,,source
006350.png,saint_bernard,2.0,,source
008952.png,great_dane,3.0,,source
002852.png,samoyed,0.0,val,source
008985.png,saint_bernard,2.0,,source
004237.png,siberian_husky,6.0,test,source
007662.png,miniature_poodle,1.0,,source
005262.png,chihuahua,5.0,test,source
006044.png,great_dane,3.0,,source
009622.png,saint_bernard,2.0,,source
004438.png,chihuahua,5.0,test,source
004352.png,miniature_poodle,1.0,test,source
007820.png,chihuahua,5.0,,source
000570.png,miniature_poodle,1.0,train,source
000206.png,miniature_poodle,1.0,train,source
003827.png,chihuahua,5.0,val,source
003659.png,yorkshire_terrier,7.0,val,source
005733.png,chihuahua,5.0,,source
001818.png,siberian_husky,6.0,train,source
002014.png,chihuahua,5.0,train,source
005239.png,samoyed,0.0,test,source
006229.png,miniature_poodle,1.0,,source
007092.png,yorkshire_terrier,7.0,,source
008894.png,dalmatian,4.0,,source
006863.png,miniature_poodle,1.0,,source
000511.png,great_dane,3.0,train,source
009797.png,dalmatian,4.0,,source
003066.png,dalmatian,4.0,val,source
004100.png,samoyed,0.0,val,source
000192.png,chihuahua,5.0,train,source
002978.png,saint_bernard,2.0,val,source
000136.png,samoyed,0.0,train,source
006431.png,miniature_poodle,1.0,,source
000721.png,yorkshire_terrier,7.0,train,source
003821.png,siberian_husky,6.0,val,source
008972.png,samoyed,0.0,,source
004810.png,samoyed,0.0,test,source
008528.png,chihuahua,5.0,,source
002741.png,chihuahua,5.0,val,source
001670.png,saint_bernard,2.0,train,source
009808.png,saint_bernard,2.0,,source
001643.png,saint_bernard,2.0,train,source
000471.png,siberian_husky,6.0,train,source
009734.png,samoyed,0.0,,source
005861.png,yorkshire_terrier,7.0,,source
002600.png,dalmatian,4.0,val,source
007105.png,miniature_poodle,1.0,,source
006324.png,siberian_husky,6.0,,source
000563.png,chihuahua,5.0,train,source
002739.png,yorkshire_terrier,7.0,val,source
001288.png,saint_bernard,2.0,train,source
007100.png,great_dane,3.0,,source
004752.png,great_dane,3.0,test,source
006144.png,samoyed,0.0,,source
002000.png,dalmatian,4.0,train,source
000877.png,saint_bernard,2.0,train,source
009431.png,siberian_husky,6.0,,source
002208.png,chihuahua,5.0,train,source
006818.png,samoyed,0.0,,source
000485.png,samoyed,0.0,train,source
003579.png,miniature_poodle,1.0,val,source
007700.png,chihuahua,5.0,,source
003612.png,dalmatian,4.0,val,source
007920.png,yorkshire_terrier,7.0,,source
007510.png,siberian_husky,6.0,,source
007671.png,dalmatian,4.0,,source
009300.png,dalmatian,4.0,,source
007006.png,siberian_husky,6.0,,source
002577.png,great_dane,3.0,val,source
009899.png,saint_bernard,2.0,,source
006460.png,chihuahua,5.0,,source
009071.png,great_dane,3.0,,source
009858.png,miniature_poodle,1.0,,source
006020.png,samoyed,0.0,,source
006316.png,chihuahua,5.0,,source
001129.png,dalmatian,4.0,train,source
005224.png,miniature_poodle,1.0,test,source
007567.png,chihuahua,5.0,,source
008529.png,great_dane,3.0,,source
001692.png,miniature_poodle,1.0,train,source
009248.png,dalmatian,4.0,,source
004666.png,miniature_poodle,1.0,test,source
007434.png,miniature_poodle,1.0,,source
000779.png,samoyed,0.0,train,source
003034.png,chihuahua,5.0,val,source
009798.png,siberian_husky,6.0,,source
008940.png,dalmatian,4.0,,source
009809.png,yorkshire_terrier,7.0,,source
003776.png,saint_bernard,2.0,val,source
009684.png,chihuahua,5.0,,source
003217.png,miniature_poodle,1.0,val,source
002025.png,yorkshire_terrier,7.0,train,source
002316.png,yorkshire_terrier,7.0,train,source
004513.png,samoyed,0.0,test,source
010034.png,great_dane,3.0,,source
005775.png,dalmatian,4.0,test,source
001005.png,great_dane,3.0,train,source
000788.png,miniature_poodle,1.0,train,source
005114.png,saint_bernard,2.0,test,source
003655.png,miniature_poodle,1.0,val,source
001036.png,samoyed,0.0,train,source
006668.png,yorkshire_terrier,7.0,,source
008148.png,saint_bernard,2.0,,source
003489.png,chihuahua,5.0,val,source
007158.png,yorkshire_terrier,7.0,,source
007423.png,samoyed,0.0,,source
008266.png,miniature_poodle,1.0,,source
001227.png,miniature_poodle,1.0,train,source
005575.png,dalmatian,4.0,test,source
004649.png,siberian_husky,6.0,test,source
002005.png,siberian_husky,6.0,train,source
010077.png,miniature_poodle,1.0,,source
001755.png,saint_bernard,2.0,train,source
008844.png,samoyed,0.0,,source
008616.png,dalmatian,4.0,,source
000504.png,siberian_husky,6.0,train,source
003733.png,miniature_poodle,1.0,val,source
005136.png,siberian_husky,6.0,test,source
004092.png,dalmatian,4.0,test,source
008490.png,samoyed,0.0,,source
001487.png,saint_bernard,2.0,train,source
005060.png,great_dane,3.0,test,source
002866.png,great_dane,3.0,val,source
008081.png,siberian_husky,6.0,,source
003440.png,chihuahua,5.0,val,source
006150.png,saint_bernard,2.0,,source
001301.png,saint_bernard,2.0,train,source
002643.png,samoyed,0.0,train,source
004517.png,saint_bernard,2.0,test,source
001414.png,saint_bernard,2.0,train,source
001848.png,dalmatian,4.0,train,source
001936.png,saint_bernard,2.0,train,source
008203.png,saint_bernard,2.0,,source
006268.png,great_dane,3.0,,source
001764.png,great_dane,3.0,train,source
000706.png,miniature_poodle,1.0,train,source
004514.png,chihuahua,5.0,test,source
001131.png,miniature_poodle,1.0,train,source
003760.png,siberian_husky,6.0,val,source
009130.png,yorkshire_terrier,7.0,,source
007398.png,miniature_poodle,1.0,,source
003910.png,chihuahua,5.0,val,source
009478.png,great_dane,3.0,,source
008351.png,yorkshire_terrier,7.0,,source
001508.png,great_dane,3.0,train,source
007187.png,yorkshire_terrier,7.0,,source
002675.png,great_dane,3.0,val,source
006646.png,great_dane,3.0,,source
000985.png,siberian_husky,6.0,train,source
000387.png,dalmatian,4.0,train,source
000620.png,samoyed,0.0,train,source
000198.png,miniature_poodle,1.0,train,source
002121.png,yorkshire_terrier,7.0,train,source
002616.png,miniature_poodle,1.0,val,source
003566.png,dalmatian,4.0,val,source
000183.png,chihuahua,5.0,train,source
001827.png,miniature_poodle,1.0,train,source
003202.png,dalmatian,4.0,val,source
001794.png,dalmatian,4.0,train,source
009609.png,chihuahua,5.0,,source
009650.png,saint_bernard,2.0,,source
008997.png,great_dane,3.0,,source
008429.png,siberian_husky,6.0,,source
009846.png,chihuahua,5.0,,source
007755.png,dalmatian,4.0,,source
001978.png,miniature_poodle,1.0,train,source
006175.png,siberian_husky,6.0,,source
002551.png,siberian_husky,6.0,val,source
004651.png,great_dane,3.0,test,source
003329.png,chihuahua,5.0,val,source
004084.png,dalmatian,4.0,test,source
006303.png,yorkshire_terrier,7.0,,source
003283.png,dalmatian,4.0,val,source
004729.png,saint_bernard,2.0,test,source
006266.png,chihuahua,5.0,,source
007435.png,miniature_poodle,1.0,,source
007234.png,chihuahua,5.0,,source
007485.png,chihuahua,5.0,,source
006987.png,siberian_husky,6.0,,source
006403.png,great_dane,3.0,,source
009054.png,siberian_husky,6.0,,source
005491.png,chihuahua,5.0,,source
007075.png,siberian_husky,6.0,,source
004908.png,yorkshire_terrier,7.0,test,source
009080.png,yorkshire_terrier,7.0,,source
005210.png,great_dane,3.0,test,source
001697.png,great_dane,3.0,train,source
004759.png,yorkshire_terrier,7.0,test,source
002656.png,samoyed,0.0,train,source
008578.png,miniature_poodle,1.0,,source
009998.png,yorkshire_terrier,7.0,,source
005774.png,siberian_husky,6.0,,source
002470.png,miniature_poodle,1.0,train,source
000527.png,great_dane,3.0,train,source
010041.png,miniature_poodle,1.0,,source
003837.png,samoyed,0.0,val,source
008893.png,siberian_husky,6.0,,source
006166.png,great_dane,3.0,,source
006554.png,yorkshire_terrier,7.0,,source
009532.png,great_dane,3.0,,source
004289.png,siberian_husky,6.0,test,source
005727.png,yorkshire_terrier,7.0,,source
005612.png,saint_bernard,2.0,,source
009166.png,great_dane,3.0,,source
009524.png,yorkshire_terrier,7.0,,source
003149.png,saint_bernard,2.0,val,source
004233.png,yorkshire_terrier,7.0,test,source
008544.png,miniature_poodle,1.0,,source
002336.png,miniature_poodle,1.0,train,source
010125.png,siberian_husky,6.0,,source
003989.png,great_dane,3.0,test,source
010030.png,dalmatian,4.0,,source
007182.png,yorkshire_terrier,7.0,,source
003147.png,dalmatian,4.0,val,source
000246.png,siberian_husky,6.0,train,source
008930.png,great_dane,3.0,,source
002666.png,yorkshire_terrier,7.0,train,source
002596.png,siberian_husky,6.0,val,source
002588.png,yorkshire_terrier,7.0,train,source
004768.png,samoyed,0.0,test,source
005033.png,samoyed,0.0,test,source
009250.png,miniature_poodle,1.0,,source
006612.png,yorkshire_terrier,7.0,,source
007142.png,dalmatian,4.0,,source
007165.png,yorkshire_terrier,7.0,,source
008436.png,saint_bernard,2.0,,source
004951.png,siberian_husky,6.0,test,source
000509.png,samoyed,0.0,train,source
007558.png,dalmatian,4.0,,source
007654.png,dalmatian,4.0,,source
002700.png,saint_bernard,2.0,val,source
002895.png,saint_bernard,2.0,val,source
002322.png,saint_bernard,2.0,train,source
007974.png,miniature_poodle,1.0,,source
007775.png,chihuahua,5.0,,source
001811.png,yorkshire_terrier,7.0,train,source
003593.png,saint_bernard,2.0,val,source
002847.png,saint_bernard,2.0,val,source
005877.png,saint_bernard,2.0,,source
003519.png,samoyed,0.0,val,source
007680.png,samoyed,0.0,,source
008168.png,great_dane,3.0,,source
002011.png,siberian_husky,6.0,train,source
001025.png,yorkshire_terrier,7.0,train,source
009823.png,samoyed,0.0,,source
008937.png,samoyed,0.0,,source
007374.png,siberian_husky,6.0,,source
002738.png,miniature_poodle,1.0,val,source
007958.png,saint_bernard,2.0,,source
007327.png,yorkshire_terrier,7.0,,source
006859.png,great_dane,3.0,,source
005139.png,dalmatian,4.0,test,source
009505.png,samoyed,0.0,,source
002780.png,great_dane,3.0,val,source
002405.png,miniature_poodle,1.0,train,source
007717.png,chihuahua,5.0,,source
007366.png,great_dane,3.0,,source
004335.png,samoyed,0.0,test,source
001899.png,yorkshire_terrier,7.0,train,source
001060.png,samoyed,0.0,train,source
002908.png,yorkshire_terrier,7.0,val,source
000650.png,saint_bernard,2.0,train,source
003859.png,chihuahua,5.0,val,source
005121.png,yorkshire_terrier,7.0,test,source
006446.png,saint_bernard,2.0,,source
000581.png,chihuahua,5.0,train,source
001723.png,siberian_husky,6.0,train,source
007281.png,siberian_husky,6.0,,source
003499.png,siberian_husky,6.0,val,source
005720.png,miniature_poodle,1.0,,source
007570.png,yorkshire_terrier,7.0,,source
005786.png,miniature_poodle,1.0,,source
006299.png,great_dane,3.0,,source
005665.png,yorkshire_terrier,7.0,,source
001559.png,yorkshire_terrier,7.0,train,source
005393.png,miniature_poodle,1.0,test,source
004541.png,yorkshire_terrier,7.0,test,source
002466.png,great_dane,3.0,val,source
001962.png,saint_bernard,2.0,train,source
001875.png,samoyed,0.0,train,source
002393.png,siberian_husky,6.0,val,source
003139.png,siberian_husky,6.0,val,source
007387.png,yorkshire_terrier,7.0,,source
008068.png,great_dane,3.0,,source
001068.png,great_dane,3.0,train,source
008182.png,chihuahua,5.0,,source
002270.png,samoyed,0.0,train,source
009517.png,yorkshire_terrier,7.0,,source
006538.png,dalmatian,4.0,,source
005343.png,samoyed,0.0,test,source
000276.png,yorkshire_terrier,7.0,train,source
005707.png,samoyed,0.0,test,source
008974.png,miniature_poodle,1.0,,source
006419.png,dalmatian,4.0,,source
003589.png,saint_bernard,2.0,val,source
005526.png,great_dane,3.0,,source
005718.png,siberian_husky,6.0,,source
009217.png,miniature_poodle,1.0,,source
001760.png,dalmatian,4.0,train,source
009396.png,chihuahua,5.0,,source
000324.png,yorkshire_terrier,7.0,train,source
005794.png,siberian_husky,6.0,,source
009851.png,great_dane,3.0,,source
007737.png,chihuahua,5.0,,source
001923.png,great_dane,3.0,train,source
007349.png,dalmatian,4.0,,source
001195.png,siberian_husky,6.0,train,source
003890.png,miniature_poodle,1.0,val,source
009902.png,chihuahua,5.0,,source
006565.png,saint_bernard,2.0,,source
001112.png,great_dane,3.0,train,source
006392.png,yorkshire_terrier,7.0,,source
005692.png,yorkshire_terrier,7.0,,source
007175.png,great_dane,3.0,,source
002404.png,dalmatian,4.0,train,source
009126.png,saint_bernard,2.0,,source
006077.png,saint_bernard,2.0,,source
003787.png,miniature_poodle,1.0,val,source
002794.png,siberian_husky,6.0,val,source
000715.png,miniature_poodle,1.0,train,source
009927.png,dalmatian,4.0,,source
006388.png,saint_bernard,2.0,,source
010136.png,saint_bernard,2.0,,source
003808.png,great_dane,3.0,val,source
009586.png,siberian_husky,6.0,,source
003920.png,dalmatian,4.0,val,source
008160.png,siberian_husky,6.0,,source
007597.png,chihuahua,5.0,,source
005859.png,dalmatian,4.0,,source
006722.png,chihuahua,5.0,,source
000322.png,samoyed,0.0,train,source
001919.png,chihuahua,5.0,train,source
000867.png,miniature_poodle,1.0,train,source
002263.png,siberian_husky,6.0,train,source
001103.png,saint_bernard,2.0,train,source
005022.png,chihuahua,5.0,test,source
003545.png,yorkshire_terrier,7.0,val,source
006599.png,great_dane,3.0,,source
006216.png,siberian_husky,6.0,,source
007226.png,yorkshire_terrier,7.0,,source
000494.png,chihuahua,5.0,train,source
006345.png,great_dane,3.0,,source
003531.png,saint_bernard,2.0,val,source
007351.png,chihuahua,5.0,,source
009252.png,chihuahua,5.0,,source
004327.png,siberian_husky,6.0,test,source
001518.png,dalmatian,4.0,train,source
008907.png,yorkshire_terrier,7.0,,source
008692.png,siberian_husky,6.0,,source
004046.png,great_dane,3.0,test,source
009346.png,samoyed,0.0,,source
004797.png,dalmatian,4.0,test,source
009874.png,chihuahua,5.0,,source
005953.png,dalmatian,4.0,,source
002570.png,saint_bernard,2.0,val,source
001819.png,dalmatian,4.0,train,source
007776.png,miniature_poodle,1.0,,source
004425.png,miniature_poodle,1.0,test,source
002967.png,great_dane,3.0,val,source
004357.png,saint_bernard,2.0,test,source
005453.png,chihuahua,5.0,,source
006397.png,siberian_husky,6.0,,source
009218.png,siberian_husky,6.0,,source
009355.png,samoyed,0.0,,source
003010.png,samoyed,0.0,val,source
002480.png,siberian_husky,6.0,val,source
009484.png,yorkshire_terrier,7.0,,source
002046.png,saint_bernard,2.0,train,source
003379.png,chihuahua,5.0,val,source
000041.png,samoyed,0.0,train,source
005229.png,siberian_husky,6.0,test,source
001763.png,yorkshire_terrier,7.0,train,source
009988.png,dalmatian,4.0,,source
005644.png,samoyed,0.0,test,source
